"","corr","p"
"LILRB4",0.316800731634156,1.90060278772192e-208
"HOMER3",0.315971221570377,2.61156245585918e-207
"CLEC5A",0.31449061716597,2.74859937397972e-205
"TM6SF1",0.314060678546802,1.05719608363989e-204
"CRTAP",0.313276654769809,1.22608156874773e-203
"RHEB",0.313171652738977,1.70145693286373e-203
"AKR1A1",0.3130461569379,2.51663497296468e-203
"ATP13A3",0.312952325397641,3.37188168726076e-203
"TPP1",0.31267024339477,8.11980059482595e-203
"TNS1",0.312045943108188,5.65944050991001e-202
"TNS3",0.31190759152965,8.69690964879649e-202
"PHLDA1",0.311899143932224,8.92801226600234e-202
"CORO1C",0.31189838483664,8.94907693496711e-202
"RAB7B",0.310024225232305,2.94742226024498e-199
"ITGAV",0.309475454901926,1.59646529290789e-198
"CCDC88A",0.308930882188104,8.50570521740255e-198
"TUBB6",0.307979882414908,1.56601336961184e-196
"BCAP31",0.307950044164176,1.71558462428517e-196
"LIMS1",0.307576455326207,5.37080481993445e-196
"TFEC",0.307413589881992,8.82835980468465e-196
"IDH1",0.30671615909848,7.38932535271114e-195
"SLC3A2",0.306540876526369,1.25925117713174e-194
"DBNDD2",0.306068182723626,5.29220154573047e-194
"GAPDH",0.305560623996162,2.46524583526715e-193
"MARCO",0.304103345661544,2.00918620974269e-191
"ATP6V0A1",0.303589443159649,9.42678704596883e-191
"NENF",0.300440537966625,1.14357337660838e-186
"CTSH",0.298444394338355,4.1759129086745e-184
"CD72",0.298186356491848,8.9230090068944e-184
"MMP19",0.297887564200192,2.14747663713419e-183
"TMBIM6",0.297710709308342,3.60972501873106e-183
"VAMP8",0.297642413731379,4.41092577748309e-183
"GAA",0.297353691567873,1.02872133578332e-182
"VDAC1",0.2968166465408,4.95727577851122e-182
"SDS",0.296385563175681,1.74733606589523e-181
"ALDH2",0.2953999445539,3.0886964569012e-180
"FNDC3B",0.294833286161202,1.60214595783796e-179
"TGFBR1",0.294641093227325,2.79777466379312e-179
"TNFRSF11A",0.29439162380392,5.76496311953145e-179
"OSBPL1A",0.294163741489117,1.11515369695158e-178
"PI4K2A",0.293925920166015,2.21865293144222e-178
"TCEAL4",0.292239244619599,2.8621774265637e-176
"CTSZ",0.291953226358939,6.50393650274141e-176
"CXXC5",0.29150924899228,2.32118888714809e-175
"ANKH",0.29108697588035,7.76802323758775e-175
"FRMD4B",0.290738974919798,2.09876875638949e-174
"HMGN1",0.290110232563932,1.2597897043336e-173
"MAP4K3-DT",0.289266538614456,1.3854741199328e-172
"SNHG12",0.288992782308772,3.01095142351886e-172
"SELENOP",0.288539386332956,1.0869024169311e-171
"MERTK",0.288395874390519,1.6309287779003e-171
"LINC00963",0.287746227490569,1.0208507169852e-170
"ABHD2",0.287555360400507,1.74815847628215e-170
"MGAT1",0.287420645395839,2.55481897930857e-170
"GSDME",0.287405844029836,2.66353970568156e-170
"MAN2B1",0.287378304379396,2.8782705303925e-170
"BMP2K",0.286440504323265,4.01331864748909e-169
"MAPK13",0.285794195463183,2.45254264167824e-168
"C1orf54",0.285640309832539,3.77121957866864e-168
"MMP14",0.285583369765724,4.42175712588651e-168
"TMEM37",0.285061783152889,1.89642812973575e-167
"TGIF1",0.285059508277101,1.90849639289947e-167
"ARHGAP22",0.284733954952481,4.72804687113266e-167
"MAN1A1",0.284720297246703,4.91132893160409e-167
"DENND4C",0.283906270210981,4.72043448507619e-166
"SLC7A8",0.283686415555618,8.68657803857388e-166
"GYPC",0.28326480599775,2.79321263847367e-165
"FAH",0.282279319497219,4.24947895481323e-164
"PTAFR",0.282248496275552,4.62631014436027e-164
"TFPI",0.282226121121632,4.92059374108989e-164
"ATP6AP2",0.281884588591698,1.26043103423121e-163
"CEP170",0.280482516356544,5.90820772309032e-162
"ABCG1",0.280073557290931,1.8071917582434e-161
"RALA",0.279305466922187,1.4679357009358e-160
"IER5L",0.279276499532247,1.58839347651498e-160
"RPN2",0.277791199070713,8.94602631108965e-159
"SLC39A8",0.277391589291123,2.6349981918684e-158
"PCBD1",0.276555611321875,2.51012027801404e-157
"PPT1",0.276517909969316,2.77818471195797e-157
"P2RX4",0.27651422105952,2.80590175971094e-157
"COPRS",0.275278159013956,7.74344469067044e-156
"TCEAL9",0.274671648771535,3.91917225064058e-155
"DOCK4",0.274571920323968,5.11473629812595e-155
"RPLP0",0.274539011379446,5.58429586786085e-155
"PMP22",0.274437706864087,7.3174281571901e-155
"ALDH1A1",0.273877216136148,3.2579032843508e-154
"KDELR1",0.273711425128426,5.06396836974342e-154
"STAB1",0.273579526152275,7.19100093666231e-154
"SLC29A3",0.273446157328457,1.02493986649141e-153
"GAL3ST4",0.273342427832595,1.35002935493941e-153
"ACSL1",0.273162171663367,2.17836769691903e-153
"SCARB2",0.273061799403054,2.84292367415175e-153
"SCARB1",0.272780015860841,5.99972491147856e-153
"FURIN",0.272498340869166,1.26469274886109e-152
"SLC26A11",0.272422310626257,1.54644275869822e-152
"FRMD4A",0.272245145246665,2.47038299521457e-152
"EHD4",0.272190931774254,2.85091585002856e-152
"TMEM70",0.272122379021802,3.41696861201384e-152
"GLDN",0.271883917443825,6.41313473113018e-152
"CST6",0.271527111581794,1.64316125708722e-151
"BASP1",0.271515775407718,1.69298093892151e-151
"RAB42",0.270739525709334,1.30442409357098e-150
"GOLIM4",0.2703633202551,3.50050470251256e-150
"PLEKHM2",0.269838476020137,1.38381098457076e-149
"IL4I1",0.26968751819671,2.05364294111989e-149
"SLC17A5",0.269424259766842,4.08556435847962e-149
"APOC2",0.268779725946884,2.19383251975342e-148
"CTNNB1",0.268570339595864,3.78360055605728e-148
"COLEC12",0.268568839946934,3.79839214550829e-148
"HSPA5",0.268104646143454,1.26937127125226e-147
"PABPC4",0.267737206714994,3.29321057625754e-147
"ELL2",0.2668394956128,3.36056195917509e-146
"PLBD2",0.266812496438834,3.60322626774492e-146
"GAS2L3",0.26632432415061,1.26931670327776e-145
"SCCPDH",0.26514122354063,2.65566384260743e-144
"CHST11",0.264837294090323,5.78543382029649e-144
"PDIA6",0.264601525253839,1.05767985335718e-143
"ADCY3",0.263788749114443,8.42499137352621e-143
"RAB20",0.263602520539217,1.35398598473593e-142
"GNA12",0.263549494919048,1.54971419164752e-142
"EPHX1",0.263425141587953,2.12673072766826e-142
"FTH1",0.26333607480722,2.66760640498765e-142
"TFPT",0.263330464687215,2.70594556763198e-142
"TM4SF19",0.263285540439393,3.03347105904226e-142
"INF2",0.263054907747493,5.45168879232561e-142
"PPP1R14B",0.262662977016636,1.47431438207146e-141
"PXDC1",0.26221170861994,4.62539374780421e-141
"TMEM51",0.26180288630464,1.30064181015864e-140
"LMAN1",0.261783903398406,1.36454272430586e-140
"PRDX6",0.261660843816228,1.86198069695421e-140
"RRAGD",0.261238709442607,5.40102889039209e-140
"RGS10",0.26101529974567,9.48209860583507e-140
"MARVELD1",0.26075943109632,1.80530878663251e-139
"AP2M1",0.260380906192271,4.6738932970505e-139
"ANXA5",0.260311594844908,5.56226784519464e-139
"EVA1B",0.259974273439879,1.29634248023841e-138
"PSAP",0.259307470162498,6.87883962262022e-138
"YWHAH",0.258744339262366,2.80522671745838e-137
"FNDC3A",0.258703473327077,3.10605479252602e-137
"CD82",0.258380885283545,6.93682606846166e-137
"KDELR2",0.25808549814527,1.446283311024e-136
"MDH1",0.257819771640291,2.79865693057114e-136
"SORBS3",0.25772138803736,3.57282598463032e-136
"TAGLN2",0.257287441253472,1.04779677718227e-135
"ARL8B",0.257257119386167,1.12951896088924e-135
"MGST1",0.256929907875103,2.5385651680153e-135
"TRIM47",0.256731874074582,4.14183096211862e-135
"APEX1",0.256428063445767,8.76987121119848e-135
"ANXA2",0.255931509753195,2.98224732731064e-134
"TPCN1",0.255421453177619,1.04551280937882e-133
"NTAN1",0.254865368282891,4.09138741428724e-133
"LDHB",0.25453707216071,9.14115465869199e-133
"LINC01094",0.254504352535227,9.90305384862779e-133
"MAF",0.254218959220304,1.98982469695979e-132
"LAIR1",0.253759736276598,6.10424804224057e-132
"B3GNT2",0.253701552052384,7.03463203443172e-132
"IRAK1",0.253331274595254,1.73356321208975e-131
"SLC4A7",0.253316555626895,1.79678763200533e-131
"DEGS1",0.252931585359561,4.58166583934658e-131
"LPXN",0.252216132386622,2.59822998893269e-130
"NR1H3",0.251937283590609,5.10223681026292e-130
"DNAJC5B",0.251582108984139,1.20374415122129e-129
"CCDC107",0.251368493206812,2.01580292572467e-129
"RAC1",0.251255285038888,2.64866234047131e-129
"SLC11A2",0.251238508652117,2.75799629816821e-129
"ITGA5",0.251146858691544,3.43985242140583e-129
"B3GNT5",0.251094876834283,3.89888803694304e-129
"NAA20",0.250918506637912,5.96243752286277e-129
"FABP4",0.250093447216056,4.33001287272473e-128
"AXL",0.249894822599953,6.97113093515097e-128
"ATP1B1",0.249680634265831,1.16443355897925e-127
"BCL2L1",0.249576601974164,1.49367959454016e-127
"NPC1",0.249556114947505,1.56872906724589e-127
"ALOX15B",0.249500326079575,1.79272947309001e-127
"CYSTM1",0.249376516868925,2.41048866517617e-127
"ABCC5",0.24934969796658,2.57010083172156e-127
"ANG",0.249210648615444,3.58315605152119e-127
"RAB1A",0.249063504429879,5.09194533932276e-127
"KCNMA1",0.248887548178723,7.74911424415193e-127
"NAGLU",0.248570698982908,1.64922892060141e-126
"SGK3",0.248456191139871,2.16627256953854e-126
"NECTIN2",0.248313600122333,3.04161911365111e-126
"LRPAP1",0.248230991001054,3.70212902156012e-126
"KCTD12",0.247809763963156,1.00725591493312e-125
"ANXA1",0.247297835986999,3.39084136718821e-125
"NME2",0.246245926728933,4.07078274669656e-124
"SNHG29",0.24608939019986,5.88651551075924e-124
"FABP3",0.245941056580459,8.34716582975575e-124
"TWF2",0.245510128024136,2.29936476693107e-123
"MGST2",0.2453167818251,3.62053708382877e-123
"RPS6KA2",0.245151260318699,5.33857182304093e-123
"MMP9",0.244776515714311,1.28464945255324e-122
"CTTNBP2NL",0.244708036777958,1.50800055383755e-122
"HAGHL",0.244442091866862,2.8090413356274e-122
"SPAG9",0.244218479248369,4.73649051484829e-122
"RAP2B",0.243839986969568,1.14545852507995e-121
"SDC4",0.243714753143084,1.53366528733263e-121
"FDX1",0.243351601754743,3.57164960506196e-121
"BSG",0.243249613662635,4.52757984682516e-121
"PSD3",0.243200002604583,5.08101605424741e-121
"SAP30",0.243089323220575,6.57120098963867e-121
"DSE",0.243034352021549,7.46618541494766e-121
"SERINC2",0.242873106856684,1.08562296922651e-120
"TMEM14C",0.242604422753979,2.02450552140154e-120
"L3MBTL4-AS1",0.242460487893984,2.82594302034323e-120
"HAMP",0.241418176645532,3.14186023748193e-119
"AGAP3",0.241272389967115,4.39633064211051e-119
"MMP2",0.239975504160778,8.64318464583997e-118
"PLPP3",0.239474264676418,2.71986644445277e-117
"PIK3IP1",0.238983124015112,8.34183822407395e-117
"FUCA1",0.238176224627641,5.22956704746204e-116
"NEK6",0.237728151658921,1.44495732695121e-115
"SEPTIN11",0.237669897038546,1.64881735849204e-115
"ECM1",0.237599979373925,1.93172284676351e-115
"IGF2R",0.237208070345567,4.68830302486071e-115
"SCAMP2",0.237181443831374,4.97911178226508e-115
"HS3ST1",0.236960492893089,8.20177601691772e-115
"TREM1",0.236583056311675,1.92157612202587e-114
"PLAU",0.236554734663625,2.04821687836401e-114
"SLC44A1",0.236223182285533,4.32106318227435e-114
"SOCS6",0.236185186992095,4.70665820426155e-114
"SMIM3",0.235325210428159,3.24448331791435e-113
"CREB3L2",0.235324328244622,3.25090202125349e-113
"ST3GAL6",0.235315195831841,3.31809794553645e-113
"PRNP",0.234555420740952,1.81452690793759e-112
"PPIB",0.234440509840823,2.34493505473023e-112
"PGD",0.234180940497266,4.18285152659856e-112
"HSD17B14",0.233917558098032,7.51951461479454e-112
"RASAL2",0.233794249075915,9.89310353943039e-112
"MFGE8",0.233718239153951,1.17149251442137e-111
"HSP90AB1",0.233700576730132,1.21840954733354e-111
"KIFC3",0.233357654056332,2.60984651122957e-111
"ITGA6",0.233069357541921,4.94675604465494e-111
"STMN1",0.232937127627285,6.63078866317527e-111
"TMEM251",0.232828809574286,8.42829570148515e-111
"SPHK1",0.232390617670483,2.22136802756549e-110
"ISCU",0.232318165821388,2.6069055277123e-110
"PHLDA3",0.232164575705646,3.6592188254862e-110
"ITPRIPL2",0.232111112622719,4.11740637669895e-110
"GGCT",0.232073474467937,4.47389413954431e-110
"MCRIP2",0.232012697997544,5.11567940214641e-110
"TMED9",0.23180133465896,8.15147031553972e-110
"TEX2",0.231460302385472,1.72689512543122e-109
"CD164",0.230945762023647,5.3476613467434e-109
"ACOT13",0.230408903832087,1.7340569149721e-108
"RPN1",0.230060301484068,3.71624443617481e-108
"SSR3",0.229733048272223,7.59217802715436e-108
"CREM",0.229507581573038,1.24120140224116e-107
"SORL1",0.229242185992582,2.21220923112256e-107
"BEX4",0.228997374956995,3.76754488948847e-107
"GK",0.228935682009535,4.3081058626438e-107
"SNCA",0.228662305664989,7.80008842970537e-107
"EEPD1",0.228585312146888,9.21824704093171e-107
"KCNJ5",0.228496706133709,1.11713547106147e-106
"ABL2",0.228178162598897,2.22763814809705e-106
"SHTN1",0.227861426878485,4.42001766368702e-106
"RNASE4",0.227216037015626,1.77978153420338e-105
"UGCG",0.226477474324497,8.71601377354324e-105
"CDCP1",0.226337758877106,1.17640940985497e-104
"ALKBH7",0.226183622071655,1.63734248839352e-104
"NFIC",0.225904485647561,2.97772869022617e-104
"HPCAL1",0.225594674101214,5.77777498241986e-104
"ST13",0.225409813454783,8.57678938463816e-104
"IFNGR1",0.225308452542663,1.06494998058993e-103
"NME1",0.225062675301335,1.79918233899387e-103
"PAPSS1",0.224995482278783,2.07630397646431e-103
"ADAM28",0.224599379612595,4.82654693808438e-103
"MYDGF",0.224543161479338,5.43968382252559e-103
"RBPJ",0.224539348327882,5.48398071197069e-103
"QKI",0.224458055657435,6.51885640253115e-103
"SDF4",0.224442268533746,6.74136253508445e-103
"GUSB",0.224322444985818,8.69649150489497e-103
"C2",0.224168377569386,1.20629005398862e-102
"MDFIC",0.223694299792755,3.29650689833258e-102
"FUOM",0.223661202990089,3.53587176431199e-102
"BNIP3L",0.223392742605665,6.24085040080352e-102
"OLFML2B",0.223209818318831,9.18726569633961e-102
"NDUFB9",0.222991565030276,1.45668690653114e-101
"PKIB",0.222929472990259,1.66064615800688e-101
"CLIC4",0.222710441654862,2.63567928325757e-101
"AP1B1",0.222460908629788,4.45841877834863e-101
"P2RY11",0.222435935115698,4.69907835011693e-101
"PLEKHB2",0.222386420286137,5.21522286405752e-101
"ITGAM",0.222373563104713,5.35825609669433e-101
"TBC1D2",0.222277858010718,6.55341963659283e-101
"RAB5C",0.222255657869958,6.86666795229854e-101
"TCEAL8",0.22204982225164,1.05841146884734e-100
"IER3",0.222026612515876,1.11129875459797e-100
"HMGB1",0.221912214270321,1.41309348094403e-100
"BLNK",0.221671105953145,2.34361797690443e-100
"SLC43A3",0.221319747668117,4.89328916697847e-100
"PDIA3",0.221296082519546,5.14179382802543e-100
"SLC15A3",0.221256234522902,5.58900387269286e-100
"SERPINE1",0.221239807056012,5.78447616666621e-100
"ATOX1",0.221121725023431,7.40531652140854e-100
"FMN1",0.220217652872906,4.88455815299443e-99
"AP2A2",0.22002070541732,7.35889992409582e-99
"MGLL",0.219926565788266,8.9501048067945e-99
"CLN8",0.219788417827963,1.1926525518932e-98
"PLAAT3",0.219579264698424,1.84128972312454e-98
"PLAUR",0.219367609812146,2.85618181998912e-98
"CREBL2",0.219020661571856,5.85988289682026e-98
"PARVB",0.218981769761102,6.35098313584215e-98
"CCRL2",0.218895014690015,7.59946675562061e-98
"PRKACB",0.218758775777039,1.00719612457208e-97
"ADORA3",0.21872202738594,1.0866674892082e-97
"STEAP3",0.218663944768857,1.22522242307465e-97
"CLTC",0.218339311503223,2.39460106540657e-97
"SDCCAG8",0.218256063495537,2.84305151797724e-97
"DNASE2",0.217225350134021,2.36726355868912e-96
"DUSP23",0.216952266190144,4.14305471353311e-96
"GGA1",0.216651330684377,7.67004953525789e-96
"HLA-DQB1",0.216530666682143,9.8159578648939e-96
"LINC01857",0.216360589036717,1.38940700445118e-95
"DUSP10",0.216311477412018,1.53595439362757e-95
"QPCT",0.216177760126812,2.01787796778596e-95
"HCFC1R1",0.215915520733007,3.44421947919246e-95
"PPIA",0.215594959444028,6.61467561498895e-95
"SFXN3",0.215591391386914,6.66285844451325e-95
"MAPK6",0.215565134630389,7.02836250859231e-95
"ETV5",0.215170380787071,1.5674108878405e-94
"ADAMDEC1",0.214994541106329,2.23933126390429e-94
"TCN2",0.214667696515804,4.34249608175233e-94
"CCL18",0.214663414081249,4.38030930546874e-94
"GNPDA1",0.214648644505543,4.51325987955805e-94
"FOLR2",0.214500873785409,6.08636760825115e-94
"GADD45G",0.214353766034042,8.19495162298989e-94
"STARD13",0.214318599076059,8.7986340587464e-94
"SLC2A5",0.21372443056864,2.91829444508973e-93
"ACADVL",0.213690825959146,3.12271386445597e-93
"SMIM20",0.213553401541302,4.11833989083963e-93
"SERPINF1",0.213471114651982,4.86014351607758e-93
"VAPA",0.213310540673257,6.71304608544949e-93
"MLEC",0.213286324475525,7.0479671432934e-93
"PDIA4",0.213020015639248,1.2034202798606e-92
"TPST1",0.212922427052635,1.46380680014211e-92
"MIR155HG",0.212905529426898,1.51428924827434e-92
"TMEM38B",0.212846976572316,1.70303522117163e-92
"STX4",0.212736958898995,2.12342202711555e-92
"SNTB1",0.212611766187728,2.72897173171907e-92
"MT1X",0.212260739031997,5.50993239969752e-92
"HSD17B12",0.212196475233849,6.26543420679439e-92
"IL1R1",0.21195879382845,1.00736576993521e-91
"KDSR",0.211692944182454,1.71224742633681e-91
"FLOT1",0.211636148130261,1.91753759378203e-91
"OPN3",0.211591239120036,2.09709729162445e-91
"DHRS9",0.210877557318859,8.67359882146179e-91
"ATP6V0C",0.210741000744502,1.13741279601717e-90
"CYB5A",0.210621021249255,1.44303919559548e-90
"FCGR2B",0.210323672762826,2.60113043318698e-90
"GAPLINC",0.209714903907431,8.66589672768289e-90
"ZNF331",0.209421650374349,1.54523730790034e-89
"F11R",0.209303804387265,1.94906674148654e-89
"LUCAT1",0.20929411974586,1.98659964253009e-89
"NMB",0.209174791092358,2.51271081808243e-89
"SSR4",0.209116937601279,2.81570708461158e-89
"RRP1",0.209081989744244,3.0161209203705e-89
"CATSPER1",0.208963372004682,3.80856624078199e-89
"ENO1",0.208945663599217,3.94349329418922e-89
"APMAP",0.208623348225351,7.42734561427603e-89
"GNA13",0.208550882581596,8.56223799377133e-89
"YBX1",0.208500723507687,9.44752685450097e-89
"TSPAN3",0.208364825740031,1.2332020669872e-88
"PTGS1",0.208353755050428,1.26025160554149e-88
"LGALS3BP",0.208348430687164,1.27347080451292e-88
"ADIPOR1",0.207734378500184,4.2343327558463e-88
"C20orf194",0.207733416352245,4.24229891484781e-88
"SPARC",0.207545158066422,6.12688571806721e-88
"VAC14",0.207429479494874,7.6781138387601e-88
"PTGR1",0.207250088064008,1.08927152966554e-87
"TMEM147",0.207100408786232,1.45798453023144e-87
"CD151",0.207076811625288,1.52652943906573e-87
"TMEM86A",0.20685422544006,2.35390369208092e-87
"PSMB5",0.206561784094488,4.15495084055532e-87
"MPST",0.206434830718198,5.31591387713929e-87
"SLC25A39",0.206279785414412,7.18079659664976e-87
"GLMP",0.206245000031948,7.68170728645275e-87
"TECR",0.205880975773768,1.55453890198903e-86
"TPD52L2",0.205698652176267,2.21164412856524e-86
"COLGALT1",0.205533841570713,3.04085150853627e-86
"DUSP3",0.20509890074532,7.03630191044053e-86
"ATP2C1",0.204976648053977,8.90440505693456e-86
"IQGAP2",0.204828874981394,1.18337999746495e-85
"PDGFB",0.204691992846546,1.53976377735651e-85
"RAB7A",0.204449960964899,2.45136045782284e-85
"ANKRD9",0.204435785619991,2.51899420199016e-85
"ADAMTS2",0.204042918169617,5.35135280266362e-85
"GBA",0.203765163602646,9.1076567773585e-85
"CD36",0.203610095582514,1.22515840182534e-84
"ANPEP",0.20355834014376,1.35254608762106e-84
"SBF2-AS1",0.203497825437855,1.51833497675563e-84
"C1orf43",0.203178432588097,2.79340961003069e-84
"IRF2BP2",0.202946032085834,4.3501587990234e-84
"SNX24",0.202932248363349,4.46588125155446e-84
"SPRY2",0.202887340685958,4.86462687142792e-84
"SESN1",0.202854396678638,5.17954135979338e-84
"FMNL3",0.202769626253379,6.08649055246186e-84
"C9orf16",0.202730372883638,6.55850889521166e-84
"TANC2",0.202720752288898,6.67965964368329e-84
"SMIM4",0.202697096686835,6.98712555979458e-84
"RBM47",0.202652857608173,7.60050025973247e-84
"B4GALT1",0.202559982037018,9.06846711515609e-84
"SAMD1",0.201998637290886,2.63180843975107e-83
"ENOSF1",0.201974985823138,2.75245294841103e-83
"MZT2A",0.201961294203025,2.8247970742902e-83
"CALM3",0.201869873600454,3.35891940866631e-83
"APP",0.201674832880694,4.85890030862741e-83
"HM13",0.201526921249527,6.42718995056087e-83
"KLHDC8B",0.20142782582491,7.75098012639888e-83
"PLXNA1",0.201270774662097,1.04273167687543e-82
"TMIGD3",0.200730806637464,2.88560055225467e-82
"ACE",0.200465050318526,4.75703747350903e-82
"MGAT4B",0.200457873840031,4.82164071574188e-82
"CISD2",0.200357706018189,5.82022564806771e-82
"NIBAN1",0.200305163090838,6.42393963585118e-82
"ATP6V1B2",0.200037913763244,1.06076985286532e-81
"C3",0.199940262765936,1.27389239457611e-81
"GDF15",0.199704288050096,1.9819862158853e-81
"AKIP1",0.199298811245691,4.2304813384208e-81
"MCFD2",0.199012639073231,7.21700960091345e-81
"NDUFS8",0.198972559384871,7.77708250535702e-81
"NAA50",0.198764796312153,1.14542168262435e-80
"TESK1",0.198682992217851,1.33388974254766e-80
"GCLC",0.198625456051856,1.48467556102431e-80
"DCSTAMP",0.198403457800249,2.24365807387894e-80
"DRAM2",0.19829108454277,2.76469314338252e-80
"AC244090.1",0.197932356344275,5.38005487533714e-80
"TTC3",0.197689564860393,8.43646047887495e-80
"KRTCAP2",0.197663680261788,8.85063268118138e-80
"CLTA",0.197273978193323,1.81962966281263e-79
"EPAS1",0.196752415032016,4.76280976977454e-79
"RALGDS",0.196689806398331,5.34497635029945e-79
"SIGLEC1",0.196318413701964,1.05847823196134e-78
"SDC3",0.196161496632594,1.41213033058067e-78
"ETHE1",0.195923144409522,2.18692127262908e-78
"NUCKS1",0.195897678149755,2.29147010993735e-78
"ANKRD28",0.195759163347461,2.95376723363473e-78
"YBX3",0.195738521413132,3.06761403524123e-78
"EVI2A",0.195693519482303,3.33120657050008e-78
"MAP3K2",0.195686568834416,3.37388516447538e-78
"LINC00847",0.195402919168549,5.66986842862132e-78
"HNRNPLL",0.195305555889379,6.77447526386579e-78
"HS3ST2",0.195142411324878,9.12669265568032e-78
"SNX8",0.195034197555054,1.11200164652589e-77
"RAB9A",0.194904578638581,1.40864069751344e-77
"SPRY1",0.194898147041837,1.42525956801356e-77
"KTN1",0.194797617860461,1.71193869801379e-77
"ME1",0.194717536087751,1.98089579363643e-77
"TNFSF12",0.194658331801693,2.20645710717145e-77
"LIMK1",0.194645795348991,2.25741057478666e-77
"AHR",0.194489444162749,3.00061979907422e-77
"SMIM30",0.194460594674725,3.1623193985286e-77
"LTBP2",0.194451901635512,3.21272554564385e-77
"NARS",0.194402744509621,3.51320735697606e-77
"DDIT3",0.194251207089518,4.62742968650402e-77
"MANF",0.194139625745707,5.66718393686691e-77
"HLA-DOA",0.193939402613633,8.15059023116946e-77
"TMED2",0.193717435134807,1.21883873062462e-76
"TMBIM1",0.192606729834248,9.0613671919616e-76
"ATIC",0.192526088752177,1.04770822053044e-75
"DAD1",0.19235517573423,1.42485178970326e-75
"PEA15",0.192254231155458,1.70834304118913e-75
"SEC62",0.192033413515609,2.53985267313665e-75
"GABARAPL1",0.1916805586764,4.78176880406363e-75
"SETDB2",0.191559881454919,5.93526201116667e-75
"NRIP3",0.191466236174696,7.0181839030983e-75
"SPINT1",0.191418294378042,7.64666882872618e-75
"MREG",0.191245526997399,1.04140120031019e-74
"SEMA3C",0.191182253505716,1.16604297704918e-74
"EIF4EBP1",0.190636551221497,3.08621366063421e-74
"LDHA",0.190280010528788,5.81984398604425e-74
"PPIF",0.190273564786907,5.88689983781369e-74
"SLAMF9",0.190243201762781,6.21327632306219e-74
"NCF4",0.190210708685274,6.58255089545173e-74
"SQOR",0.190108052395615,7.89913864416043e-74
"SLC27A1",0.190078415448667,8.32591843465294e-74
"CHIT1",0.190046578996834,8.81000826473549e-74
"ARL4C",0.189903687986223,1.13522867436372e-73
"C14orf119",0.189853468842093,1.24096498048334e-73
"GLB1",0.18971659335913,1.58167921265591e-73
"RAN",0.189594959685324,1.96190006931962e-73
"BIN1",0.189570993179403,2.04693444964613e-73
"PC",0.189551077214361,2.12038521637757e-73
"FMNL2",0.189479435225287,2.40700447782956e-73
"RTN4",0.18934411523039,3.05787398625982e-73
"DST",0.189236022808486,3.70161373527716e-73
"DARS",0.188935595074616,6.29119301831853e-73
"ERO1A",0.188905706068434,6.63174669011643e-73
"TUBB2A",0.188579120577017,1.17907047705851e-72
"GPX3",0.188178148275592,2.38639898377095e-72
"NEU1",0.188118955136781,2.64781164284914e-72
"LAPTM4A",0.187924522434022,3.72448131939626e-72
"MRC2",0.187860200064032,4.16917763758678e-72
"LIMA1",0.187748653725778,5.06939253755386e-72
"DOP1B",0.187731141303778,5.22734221733791e-72
"BCL2",0.187565641503386,6.9846147622973e-72
"TSPAN33",0.18742139278154,8.98971861883756e-72
"SEPHS2",0.187322493161208,1.06866216606865e-71
"AHI1",0.186993349978226,1.89868955107927e-71
"TNFRSF21",0.186767541177173,2.81469099268553e-71
"PSMD14",0.186757067091803,2.86652737409987e-71
"YWHAQ",0.186426883017373,5.09274405005735e-71
"RMDN3",0.186176399752411,7.87019466427549e-71
"PHLDA2",0.185864559672566,1.35190195484511e-70
"CLEC11A",0.185838001661769,1.41558602020868e-70
"HSPA9",0.185836144258041,1.42015019817624e-70
"SPIRE1",0.185711675554872,1.76191247400149e-70
"SSR1",0.18559569911223,2.15369735435564e-70
"MRPS15",0.185496728218608,2.55595388284824e-70
"CHID1",0.185431335021303,2.86198497375151e-70
"CERS2",0.185341535347545,3.34258462227894e-70
"TMEM220",0.185220640661189,4.11894917068586e-70
"ITGAX",0.185162199766724,4.55628065145166e-70
"EPB41L2",0.185152027011373,4.63700297122855e-70
"MAML2",0.185002096967239,6.00611955831565e-70
"EIF4E",0.184808234619956,8.3893734729151e-70
"TCEAL3",0.184620827941328,1.15845210857233e-69
"STK38L",0.184571964228396,1.26007101576343e-69
"MPC2",0.184559335759814,1.2877480007789e-69
"GNS",0.18454191908015,1.32691566666031e-69
"FAIM",0.184492400559153,1.44488309420005e-69
"PCM1",0.184488916134486,1.45356718652988e-69
"ANXA11",0.184188516163218,2.43555120736385e-69
"SYPL1",0.184102631259202,2.82237166737875e-69
"DLGAP1-AS1",0.18403297534113,3.18061459689741e-69
"ADAM8",0.183989037729358,3.42953969363764e-69
"DDIT4",0.183818441841363,4.59427600261563e-69
"VEGFA",0.183802427546366,4.72205152676469e-69
"ARPIN",0.183759647997774,5.08101682848607e-69
"LINC02611",0.183746046404839,5.20075028483388e-69
"MTHFD1L",0.183723665771852,5.40391514450994e-69
"IFITM10",0.183646684155559,6.16504934254681e-69
"ACSL3",0.183551496423311,7.2554396609589e-69
"AF127936.2",0.183535953257033,7.45090530725994e-69
"MYO5A",0.183338878021982,1.04352877433506e-68
"COL8A2",0.183300656955066,1.11392982138933e-68
"TOMM40",0.183113300499564,1.53374418099617e-68
"NT5DC2",0.183109406329114,1.54396779107824e-68
"VDAC2",0.183097346982185,1.57606075855165e-68
