"gene","beta","stderr","t","p","celltype","padj","label_color","leadingEdgeIn"
"MAP1S",-0.0478549130893173,0.0572579900396803,-0.835777034020114,0.404875087663518,"Myeloid",1,"grey",""
"RPL18A",-0.175898633938761,0.0150287033033315,-11.7041790225354,8.02892241662645e-22,"Myeloid",3.57688493660708e-18,"grey",""
"CCDC124",-0.131358964688284,0.052751566954032,-2.49014336963205,0.014081823239228,"Myeloid",1,"grey",""
"ARRDC2",-0.229720226296407,0.0605461234765028,-3.79413599262979,0.00022967516311457,"Myeloid",1,"grey",""
"IFI30",0.125725764821033,0.0306160304149783,4.10653383593206,7.20372219861879e-05,"Myeloid",0.320925823948467,"grey",""
"JUND",-0.136554932172793,0.0264369660771594,-5.16530269677094,9.2045176117095e-07,"Myeloid",0.00410061259601658,"grey",""
"LSM4",-0.176076306102619,0.0482902420375215,-3.64620881307257,0.000389008481535456,"Myeloid",1,"grey",""
"PGPEP1",-0.0149064786179475,0.0583266833473049,-0.255568768228894,0.798703898254019,"Myeloid",1,"grey",""
"LRRC25",-0.319886334230308,0.0455691977139421,-7.01979298030163,1.25291596989456e-10,"Myeloid",5.58174064588028e-07,"grey",""
"SSBP4",-0.259656584200594,0.0571176125898025,-4.54599855328953,1.27335144247598e-05,"Myeloid",0.0567278067623048,"grey",""
"FKBP8",-0.203527279582091,0.0536561808783673,-3.79317491946482,0.000230473542690537,"Myeloid",1,"grey",""
"KXD1",-0.110825629223941,0.0496496291577944,-2.23215421955558,0.0273856363834314,"Myeloid",1,"grey",""
"UBA52",-0.11031405183244,0.0114389110565385,-9.64375466223987,8.63402967528451e-17,"Myeloid",3.84646022033925e-13,"grey",""
"REX1BD",-0.0905113806771121,0.0568148628409109,-1.59309335887259,0.113664853867841,"Myeloid",1,"grey",""
"COPE",-0.117857690321953,0.0460755960917492,-2.55792003400815,0.0117241501244139,"Myeloid",1,"grey",""
"HOMER3",0.198198551693118,0.053135269912364,3.73007518395987,0.000289061167123065,"Myeloid",1,"grey",""
"SUGP2",-0.243622603704142,0.0543053852037437,-4.48615920483973,1.62307903693893e-05,"Myeloid",0.0723081710956295,"grey",""
"BORCS8",-0.245893189168015,0.0576407939326846,-4.26595770792434,3.89350277117109e-05,"Myeloid",0.173455548455672,"grey",""
"RFXANK",-0.236203891484655,0.0558585010648441,-4.22861134799257,4.50342491059428e-05,"Myeloid",0.200627579766975,"grey",""
"GATAD2A",-0.099399598227419,0.0552511453265086,-1.79905045660164,0.0744234124437331,"Myeloid",1,"grey",""
"NDUFA13",-0.0338314936235402,0.0424666187538272,-0.79666087426589,0.427158529139152,"Myeloid",1,"grey",""
"GMIP",-0.259832974807815,0.0575441643587077,-4.51536620096033,1.44215144628708e-05,"Myeloid",0.0642478469320893,"grey",""
"ATP13A1",-0.128098829406571,0.0531710681052245,-2.40918292544106,0.0174466338332991,"Myeloid",1,"grey",""
"ZNF431",-0.268184965614744,0.0551044054704115,-4.86685163056059,3.34935150059376e-06,"Myeloid",0.0149213609351452,"grey",""
"UQCRFS1",-0.123922047728531,0.0589221780706578,-2.10314777535764,0.0374579636452364,"Myeloid",1,"grey",""
"POP4",-0.199829803374955,0.0560325187891487,-3.56631841104481,0.000513936979068946,"Myeloid",1,"grey",""
"URI1",-0.18528569343023,0.0559103421145444,-3.31397888874713,0.00120361199513719,"Myeloid",1,"grey",""
"PDCD5",-0.124006010266641,0.0516198777574851,-2.40229182349545,0.0177635954654993,"Myeloid",1,"grey",""
"CEBPA",-0.115211114890036,0.0531957378190471,-2.16579597564646,0.0322251590806898,"Myeloid",1,"grey",""
"CEBPG",-0.228501512713426,0.0569604367147374,-4.01158287914436,0.000103148208917641,"Myeloid",0.459525270728093,"grey",""
"PEPD",0.0613173756247521,0.0499760720878707,1.22693467219554,0.222153049341619,"Myeloid",1,"grey",""
"LSM14A",-0.240990666366096,0.0521509309948523,-4.62102328316791,9.36607351270279e-06,"Myeloid",0.0417258574990909,"grey",""
"GPI",-0.0529556496959418,0.0524503971295151,-1.00963295978826,0.314621556013498,"Myeloid",1,"grey",""
"UBA2",-0.224722009775424,0.0543022671289998,-4.13835409931555,6.37915816545144e-05,"Myeloid",0.284191496270862,"grey",""
"GRAMD1A",-0.248479631281,0.0582633804060398,-4.26476509858054,3.91169011932058e-05,"Myeloid",0.174265794815732,"grey",""
"FXYD5",-0.0636061492288491,0.04441148430642,-1.43220048197431,0.154582372820351,"Myeloid",1,"grey",""
"USF2",0.0971989244363468,0.0490464178448399,1.9817741785718,0.0496986863801611,"Myeloid",1,"grey",""
"TMEM147",0.0424858673475746,0.0428625357105894,0.991212177329916,0.323496846532543,"Myeloid",1,"grey",""
"RBM42",-0.282521583680916,0.0567536577905883,-4.97803304103102,2.08127380910102e-06,"Myeloid",0.00927207481954505,"grey",""
"COX6B1",-0.0704682953907365,0.0322129789545923,-2.18757462605583,0.030560830609015,"Myeloid",1,"grey",""
"KMT2B",-0.234375214278405,0.0508124846922859,-4.61255173207437,9.69815020018423e-06,"Myeloid",0.0432052591418208,"grey",""
"IGFLR1",-0.271024303404073,0.05729967163069,-4.72994514088822,5.96288716377631e-06,"Myeloid",0.0265646623146235,"grey",""
"PSENEN",-0.237514664707912,0.0570284156966998,-4.1648476782366,5.76235559775541e-05,"Myeloid",0.256712941880003,"grey",""
"HCST",0.012539578654282,0.039465006008351,0.317739180164539,0.751212958212812,"Myeloid",1,"grey",""
"TYROBP",0.0608209667862363,0.0145876835417257,4.1693368664235,5.66367383220526e-05,"Myeloid",0.252316669224744,"grey",""
"POLR2I",-0.171511980323555,0.0550434596644069,-3.11593750409662,0.00227488537732365,"Myeloid",1,"grey",""
"TBCB",-0.240115890797863,0.061953363155604,-3.87575231702564,0.000170678211488218,"Myeloid",0.76037143218001,"grey",""
"CAPNS1",-0.18531290022828,0.0492434621366486,-3.76319804066669,0.000256740982335844,"Myeloid",1,"grey",""
"SPINT2",-0.283166026507733,0.0508764726714303,-5.56575587180488,1.51790585628038e-07,"Myeloid",0.000676227058972908,"grey",""
"YIF1B",-0.0785699257938484,0.0540639290262354,-1.45327813218534,0.148652477805301,"Myeloid",1,"grey",""
"KCNK6",-0.316499237094827,0.0573678875412094,-5.5170104854824,1.89790185846728e-07,"Myeloid",0.000845515277947175,"grey",""
"PSMD8",-0.0122803754055788,0.0571608071669723,-0.214839083179961,0.830242889593475,"Myeloid",1,"grey",""
"EIF3K",-0.180753180367183,0.0452218353925522,-3.9970332649734,0.000108926581590385,"Myeloid",0.485267920985163,"grey",""
"ACTN4",-0.0690851546537174,0.0556317048642475,-1.24183062198613,0.216624083859779,"Myeloid",1,"grey",""
"ECH1",-0.151704257918368,0.052790498826315,-2.87370381586064,0.00476883712963404,"Myeloid",1,"grey",""
"HNRNPL",-0.292531255419261,0.0540855622300575,-5.40867550151286,3.10611742561081e-07,"Myeloid",0.00138377531310962,"grey",""
"SIRT2",-0.193419960301015,0.0609440293240012,-3.17373108484053,0.00189466614921722,"Myeloid",1,"grey",""
"MRPS12",-0.138194783431958,0.0528248756431117,-2.6160929249623,0.00999003302389375,"Myeloid",1,"grey",""
"GMFG",-0.281151205402778,0.0497989286220287,-5.64572799420447,1.04966568623665e-07,"Myeloid",0.000467626063218425,"grey",""
"SAMD4B",-0.255902474458297,0.0506422674994982,-5.05314013557613,1.50367882927804e-06,"Myeloid",0.00669888918443366,"grey",""
"MED29",-0.264004970412198,0.0519465774004205,-5.08223994002848,1.32470630347988e-06,"Myeloid",0.00590156658200289,"grey",""
"ZFP36",-0.476517916599623,0.0566233144026934,-8.41557795806025,7.64118481225302e-14,"Myeloid",3.40414783385872e-10,"grey",""
"RPS16",-0.107868488640486,0.01276661632267,-8.44926219400364,6.36020273086434e-14,"Myeloid",2.83347031660006e-10,"grey",""
"SUPT5H",-0.114809750768145,0.0492958882842166,-2.32899243251703,0.0214643135603785,"Myeloid",1,"grey",""
"TIMM50",-0.115621729755565,0.0516384280469029,-2.23906369981957,0.0269202091718791,"Myeloid",1,"grey",""
"FBL",-0.335190562824441,0.0594812072993272,-5.63523469081019,1.10189692895817e-07,"Myeloid",0.000490895081850863,"grey",""
"PSMC4",-0.100001289549794,0.0470456420231751,-2.1256228047761,0.035502073068985,"Myeloid",1,"grey",""
"PLD3",0.410934806629778,0.0524679427576272,7.83211204845727,1.77679255031895e-12,"Myeloid",7.91561081167091e-09,"grey",""
"SERTAD1",-0.128375098417247,0.0574033979607076,-2.2363675841127,0.0271009926644067,"Myeloid",1,"grey",""
"BLVRB",0.118816290637076,0.0500610695980572,2.37342692817109,0.0191474324382933,"Myeloid",1,"grey",""
"SHKBP1",-0.244994200975535,0.0618221134238859,-3.96288944856547,0.000123724824859462,"Myeloid",0.551194094748903,"grey",""
"SNRPA",-0.236916730063174,0.0517513958831649,-4.57797757954282,1.11753347328332e-05,"Myeloid",0.0497861162347721,"grey",""
"RAB4B",-0.335499872917225,0.0545963734728677,-6.1450944737924,9.86218676887861e-09,"Myeloid",4.39360420553542e-05,"grey",""
"EGLN2",-0.186697444385616,0.0515017161731651,-3.62507229386065,0.000418929187424796,"Myeloid",1,"grey",""
"HNRNPUL1",-0.126839526460061,0.048509145036615,-2.6147549367098,0.010027168563122,"Myeloid",1,"grey",""
"TGFB1",-0.167846598825924,0.0605669010577246,-2.77125948157648,0.00643742165439097,"Myeloid",1,"grey",""
"BCKDHA",-0.201702613792072,0.0523822869788742,-3.85058815537051,0.000187125317314243,"Myeloid",0.833643288634951,"grey",""
"RPS19",-0.19089810042785,0.0146981912275118,-12.9878634365929,6.09289023816023e-25,"Myeloid",2.71438260110038e-21,"grey",""
"ARHGEF1",-0.400266831781022,0.0492850143194686,-8.12147135002268,3.76192188081175e-13,"Myeloid",1.67593619790164e-09,"grey",""
"RABAC1",-0.0811942226289674,0.0555919227098046,-1.46053992506806,0.146650697606637,"Myeloid",1,"grey",""
"POU2F2",-0.723055130404712,0.0598077783056655,-12.0896503914478,9.20973499970097e-23,"Myeloid",4.10293694236678e-19,"grey",""
"GSK3A",-0.226921794025182,0.0496086255977608,-4.5742406948566,1.13474371545476e-05,"Myeloid",0.0505528325235094,"grey",""
"ETHE1",-0.128006613548668,0.056815103024835,-2.25303848331867,0.0259999418639394,"Myeloid",1,"grey",""
"ZNF428",-0.195611157250775,0.05044986979125,-3.8773372074134,0.000169689789181135,"Myeloid",0.755968010801955,"grey",""
"PLAUR",0.189249555766337,0.0491791367356821,3.84816750207463,0.000188784592877293,"Myeloid",0.841035361268342,"maroon","HALLMARK_CHOLESTEROL_HOMEOSTASIS; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; HALLMARK_COMPLEMENT"
"NECTIN2",0.0714698775278705,0.0549566781570808,1.30047666497583,0.195830205373616,"Myeloid",1,"grey",""
"TOMM40",-0.113036686133622,0.0577455324034877,-1.95749664829127,0.0525174729153473,"Myeloid",1,"grey",""
"APOE",0.718719465671917,0.072592604198785,9.90072575029546,2.04985527303148e-17,"Myeloid",9.13210524135526e-14,"grey","GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS; GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION; GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE; GOBP_REGULATION_OF_LIPID_LOCALIZATION; GOBP_REGULATION_OF_LIPID_TRANSPORT; GOBP_STEROL_TRANSPORT; GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT; GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT"
"APOC1",0.979092735645914,0.0761902354121976,12.8506327661138,1.30755318419973e-24,"Myeloid",5.8251494356098e-21,"grey","GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS; GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE; GOBP_REGULATION_OF_LIPID_LOCALIZATION; GOBP_REGULATION_OF_LIPID_TRANSPORT; GOBP_STEROL_TRANSPORT; HALLMARK_COAGULATION; HALLMARK_COMPLEMENT; GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT"
"CLPTM1",0.0340719147645599,0.0544282288394752,0.625997124856808,0.532458220945316,"Myeloid",1,"grey",""
"TRAPPC6A",-0.285357128374471,0.0560836693196581,-5.08806096027761,1.29148096583478e-06,"Myeloid",0.00575354770279393,"grey",""
"ERCC1",-0.278175412476912,0.0585388317826998,-4.75198093309272,5.43797172842633e-06,"Myeloid",0.0242261640501393,"grey",""
"FOSB",-0.627293198953056,0.0782288625299766,-8.01869257286826,6.54209585070879e-13,"Myeloid",2.91450370149076e-09,"grey",""
"VASP",-0.272826672240152,0.0473677006251001,-5.75976179210146,6.17316471398579e-08,"Myeloid",0.000275014488008067,"grey",""
"SNRPD2",-0.214729238057103,0.0601749052143271,-3.568418384579,0.000510216578112423,"Myeloid",1,"grey",""
"SYMPK",-0.32818885924788,0.0554178273729991,-5.92208094046974,2.87198425326592e-08,"Myeloid",0.000127946898482997,"grey",""
"CALM3",0.293157793058188,0.0397969623438551,7.36633591592333,2.08103869620094e-11,"Myeloid",9.27102739157517e-08,"grey","HALLMARK_COMPLEMENT"
"SLC1A5",-0.197229402987921,0.0587815742677702,-3.35529297139055,0.00105024591225292,"Myeloid",1,"grey",""
"AP2S1",0.0101669236023242,0.0388369386309975,0.261784887293088,0.793918173663621,"Myeloid",1,"grey",""
"TMEM160",-0.189785483465387,0.0545724008379469,-3.47768250161756,0.000696464800958845,"Myeloid",1,"grey",""
"C5AR1",0.146203878986352,0.0542907316055494,2.69298045288097,0.00805340942686617,"Myeloid",1,"grey",""
"NAPA",-0.0985693462288861,0.046783649512318,-2.10691870464131,0.0371234580752651,"Myeloid",1,"grey",""
"NOP53",-0.238436322153946,0.0502287966928039,-4.74700446463425,5.55245339436047e-06,"Myeloid",0.0247361798718759,"grey",""
"SELENOW",-0.0622365576935709,0.0547844141637565,-1.13602670839081,0.25811874014639,"Myeloid",1,"grey",""
"CARD8",-0.335690883919481,0.0573723986411336,-5.85108679208689,4.01904955050219e-08,"Myeloid",0.000179048657474873,"grey",""
"EMP3",-0.0459569657590176,0.0431929649403028,-1.06399192142829,0.289383428824179,"Myeloid",1,"grey",""
"KDELR1",0.0296248216627934,0.0451560043665177,0.656054982684864,0.512994551386381,"Myeloid",1,"grey",""
"RPL18",-0.159299166107881,0.0336053519576146,-4.74029155560696,5.7105859397444e-06,"Myeloid",0.0254406603615613,"grey",""
"PPP1R15A",-0.204833103655235,0.0594548054495456,-3.44519004151918,0.000777496517069406,"Myeloid",1,"grey",""
"NUCB1",0.0292044261464913,0.0545213927182599,0.53565077285178,0.593151719480272,"Myeloid",1,"grey",""
"BAX",-0.0284702791849886,0.0498685900812492,-0.570906038021187,0.56908828603853,"Myeloid",1,"grey",""
"FTL",0.321551415735373,0.0226201457514193,14.2152671900975,7.02437944301597e-28,"Myeloid",3.12936104186361e-24,"grey",""
"SNRNP70",-0.172276424477986,0.0571418396688031,-3.01489111090067,0.00311396524034919,"Myeloid",1,"grey",""
"CD37",-0.254726839323482,0.0416820680205078,-6.11118525112899,1.16173263999704e-08,"Myeloid",5.17551891118682e-05,"grey",""
"PIH1D1",-0.270878360913084,0.0537625307696104,-5.0384228018187,1.60294216797476e-06,"Myeloid",0.00714110735832753,"grey",""
"RPL13A",-0.0956008761188945,0.0103653940162665,-9.22308172452173,8.99014993784173e-16,"Myeloid",4.00511179730849e-12,"grey",""
"RPS11",-0.187869892308071,0.0447967825993536,-4.19382556975827,5.15324683380663e-05,"Myeloid",0.229577146446085,"grey",""
"FCGRT",0.0105230978744438,0.0492492996973701,0.213670000164605,0.831152532134059,"Myeloid",1,"grey",""
"NOSIP",-0.258018050585258,0.0550467548299016,-4.68725270694979,7.12296206087037e-06,"Myeloid",0.0317327959811775,"grey",""
"RRAS",-0.264573865632504,0.057782551303147,-4.57878476574112,1.11384923016312e-05,"Myeloid",0.0496219832037669,"grey",""
"IRF3",-0.285697449393588,0.0509896534445534,-5.60304748304002,1.27849732241644e-07,"Myeloid",0.000569570557136526,"grey",""
"PRMT1",-0.162413820106928,0.0546059008005586,-2.97429064855326,0.0035252710132351,"Myeloid",1,"grey",""
"AP2A1",-0.420652698089704,0.0559058209733654,-7.52430946842032,9.0851623992696e-12,"Myeloid",4.04743984887461e-08,"grey",""
"MED25",-0.106617370209801,0.0513862055047113,-2.0748247348216,0.0400543629662178,"Myeloid",1,"grey",""
"PNKP",-0.255965249852882,0.0533807341999972,-4.79508672349612,4.53751771768213e-06,"Myeloid",0.0202146414322739,"grey",""
"IL4I1",0.349465525871722,0.048704097330029,7.17527980251173,5.62186120700772e-11,"Myeloid",2.50453916772194e-07,"grey",""
"NUP62",-0.149554704040107,0.0590450756758032,-2.53289037787439,0.0125500813556939,"Myeloid",1,"grey",""
"ATF5",-0.221560067263107,0.0566536823314712,-3.91077963770821,0.000150060899621253,"Myeloid",0.668521307812683,"grey",""
"NR1H2",-0.285460871555674,0.0662227674036021,-4.31061525737668,3.26802522122216e-05,"Myeloid",0.145590523605447,"grey",""
"EMC10",-0.0214327974826761,0.052217893778817,-0.410449291069849,0.682179080266664,"Myeloid",1,"grey",""
"JOSD2",-0.0646561699084004,0.0514813825720224,-1.25591362698829,0.211489666504435,"Myeloid",1,"grey",""
"SIGLEC9",-0.042383257850511,0.0497402177546801,-0.852092326164436,0.395792442623454,"Myeloid",1,"grey",""
"SIGLEC7",-0.073522023496278,0.061819202936696,-1.18930720558733,0.236573050700071,"Myeloid",1,"grey",""
"CD33",-0.385068227161424,0.0562975770588651,-6.83987210957221,3.13930073906328e-10,"Myeloid",1.39855847925269e-06,"grey",""
"ETFB",-0.168047300474618,0.0535378431088037,-3.13885077762843,0.00211638183648534,"Myeloid",1,"grey",""
"FPR3",0.267653117527582,0.051492957693105,5.19785868822643,7.97292986591548e-07,"Myeloid",0.00355194025526534,"grey",""
"PPP2R1A",-0.0788907240110717,0.0561538369891394,-1.404903533597,0.162530195586138,"Myeloid",1,"grey",""
"MYADM",-0.0852289256021237,0.0637516220681046,-1.33689030705878,0.183686450068893,"Myeloid",1,"grey",""
"OSCAR",-0.132197460767968,0.063446863165625,-2.08359332789823,0.0392345027850359,"Myeloid",1,"grey",""
"NDUFA3",-0.144589744716592,0.0518815247430544,-2.7869216533762,0.00615192533449216,"Myeloid",1,"grey",""
"PRPF31",-0.208398794726927,0.0555787458009657,-3.74961312501057,0.000269558524634251,"Myeloid",1,"grey",""
"LENG1",-0.251241624228378,0.0527720033711114,-4.76088850486797,5.23874098841393e-06,"Myeloid",0.0233385911033841,"grey",""
"MBOAT7",-0.314415021006553,0.0547984460588393,-5.73766308389389,6.84505174488009e-08,"Myeloid",0.000304947055234408,"grey",""
"RPS9",-0.145838264658095,0.0118195463422859,-12.3387362285083,2.28015028460765e-23,"Myeloid",1.01580695179271e-19,"grey",""
"LILRB3",-0.340023741995685,0.0599555006857288,-5.67126849257754,9.32459741758662e-08,"Myeloid",0.000415410814953484,"grey",""
"LILRB2",-0.610616463925344,0.0586228317704209,-10.4160178804846,1.13476444556612e-18,"Myeloid",5.05537560499708e-15,"grey",""
"LILRA5",-0.826059866821862,0.0613211464506388,-13.4710440791711,4.1859822145212e-26,"Myeloid",1.8648550765692e-22,"grey",""
"LAIR1",-0.0012152681923032,0.0462270804251025,-0.0262890968048952,0.979068674810949,"Myeloid",1,"grey",""
"LENG8",-0.254478297773805,0.053364774616483,-4.76865684531914,5.07077933031498e-06,"Myeloid",0.0225903219165532,"grey",""
"LILRA2",-0.514044778462895,0.0588463220907033,-8.73537648912989,1.32908321761973e-14,"Myeloid",5.9210657344959e-11,"grey",""
"LILRB1",-0.516045277576233,0.0672575344815355,-7.67267610319413,4.14851477785809e-12,"Myeloid",1.84816333353578e-08,"grey",""
"LILRB4",0.205066850280311,0.0479069139477844,4.28052724297418,3.67777142510922e-05,"Myeloid",0.163844716988616,"grey",""
"PPP6R1",-0.206017564025841,0.0591326237616133,-3.48399159246473,0.000681681270068778,"Myeloid",1,"grey",""
"RPL28",-0.161222218934593,0.0118885480405506,-13.561136177831,2.54569598008836e-26,"Myeloid",1.13410755912936e-22,"grey",""
"UBE2S",-0.396807510107204,0.0594743737943261,-6.6719073239752,7.33351199419317e-10,"Myeloid",3.26707959341306e-06,"grey",""
"ISOC2",-0.120255150964726,0.0553213179690249,-2.17375788176373,0.0316078087075672,"Myeloid",1,"grey",""
"ZNF524",-0.154041922970357,0.0617771490821378,-2.49350974039843,0.0139554034051725,"Myeloid",1,"grey",""
"ZNF581",-0.191907840650872,0.049502551014143,-3.87672628418772,0.00017007014645678,"Myeloid",0.757662502464953,"grey",""
"U2AF2",-0.160014151154972,0.0488266636492722,-3.27718789685024,0.00135757162482832,"Myeloid",1,"grey",""
"EPN1",-0.238063318901758,0.0495823570521082,-4.80137155745878,4.41894975329172e-06,"Myeloid",0.0196864211509146,"grey",""
"ZNF787",-0.293609618186804,0.0495220329947407,-5.92886843353111,2.78087699387881e-08,"Myeloid",0.000123888070077301,"grey",""
"ERVK3-1",-0.320945686064944,0.0583370985740681,-5.50157093701623,2.03661237066306e-07,"Myeloid",0.000907310811130391,"grey",""
"RPS5",-0.141122558985525,0.0344588095037824,-4.0953985647715,7.51566187421655e-05,"Myeloid",0.334822736496347,"grey",""
"TRIM28",-0.207272648552779,0.0581949712414148,-3.56169346132905,0.000522221168769107,"Myeloid",1,"grey",""
"CHMP2A",-0.0576791847320454,0.0460404590009206,-1.25279343394235,0.212619486239545,"Myeloid",1,"grey",""
"UBE2M",-0.0427777686848571,0.0454649749925851,-0.940895022857348,0.348573409680472,"Myeloid",1,"grey",""
"RBCK1",-0.237141688009798,0.046998791560394,-5.0456975623526,1.55310486927619e-06,"Myeloid",0.00691908219262541,"grey",""
"CSNK2A1",-0.176930623312861,0.0540819976470947,-3.27152529511576,0.00138283993167473,"Myeloid",1,"grey",""
"PSMF1",-0.0673681933991313,0.046870859406923,-1.43731508770204,0.153127001140779,"Myeloid",1,"grey",""
"FKBP1A",-0.096238929428006,0.0320827351469745,-2.99971087212873,0.00326226985981212,"Myeloid",1,"grey",""
"NSFL1C",-0.197025276489732,0.0574850826729389,-3.42741572819346,0.000825490679053537,"Myeloid",1,"grey",""
"SIRPA",0.220685844093333,0.0488273288642829,4.51971978042741,1.41690767570647e-05,"Myeloid",0.0631232369527234,"grey",""
"SNRPB",-0.158066659446917,0.0505982781157118,-3.12395333069317,0.00221822444622255,"Myeloid",1,"grey",""
"NOP56",-0.246549457468695,0.056363706557196,-4.37425912042361,2.54097616550093e-05,"Myeloid",0.113200488173066,"grey",""
"IDH3B",-0.241627029030968,0.062102543575638,-3.89077508132461,0.000161525408994841,"Myeloid",0.719595697072015,"grey",""
"PTPRA",-0.0342696018537044,0.0505215835883384,-0.678316066514087,0.498825117622814,"Myeloid",1,"grey",""
"MRPS26",-0.21247965283832,0.0552810733904869,-3.84362386268144,0.000191936961228177,"Myeloid",0.855079162271529,"grey",""
"DDRGK1",-0.0678564688468142,0.0584529285655922,-1.16087372372917,0.247905419733648,"Myeloid",1,"grey",""
"ITPA",-0.0247398234909116,0.047373148176337,-0.522233046425848,0.602432342326299,"Myeloid",1,"grey",""
"C20orf194",0.00398457454065512,0.0622467331188126,0.0640125889506462,0.949062457130306,"Myeloid",1,"grey",""
"SIGLEC1",-0.016101185714758,0.0609490245586123,-0.264174625129137,0.792080416412211,"Myeloid",1,"grey",""
"C20orf27",-0.456530780878314,0.0583311132202675,-7.82653982882824,1.83040669759217e-12,"Myeloid",8.1544618377731e-09,"grey",""
"CENPB",-0.246000970580615,0.0544528746166861,-4.51768565594207,1.42864879575487e-05,"Myeloid",0.0636463038508793,"grey",""
"MAVS",-0.189103305991741,0.0570598110934433,-3.31412429112424,0.00120303727640393,"Myeloid",1,"grey",""
"PANK2",-0.348808456188871,0.0579876448226993,-6.01522026382299,1.84228583552679e-08,"Myeloid",8.20738339727185e-05,"grey",""
"PRNP",0.0555259455476509,0.0472695958492941,1.17466512141716,0.242361613810006,"Myeloid",1,"grey",""
"RASSF2",-0.461037609382776,0.0604354190350069,-7.62859953226637,5.23917358159437e-12,"Myeloid",2.33405183060029e-08,"grey",""
"TMEM230",-0.0780214381835726,0.0594338623530851,-1.31274386510609,0.191674338404024,"Myeloid",1,"grey",""
"PCNA",-0.288595913549011,0.0531354737457379,-5.43132286596316,2.80342525775225e-07,"Myeloid",0.00124892595232863,"grey",""
"CDS2",-0.0216178205931326,0.0628107360258927,-0.344173973446529,0.731293767656423,"Myeloid",1,"grey",""
"GPCPD1",-0.0474037308487272,0.0559466226637883,-0.847302814570242,0.398445738971126,"Myeloid",1,"grey",""
"CRLS1",-0.0862019500071479,0.0517469600686184,-1.66583601998728,0.0982502636373192,"Myeloid",1,"grey",""
"TMX4",-0.173847973054273,0.053379245029173,-3.25684585758494,0.00145040269561607,"Myeloid",1,"grey",""
"ESF1",-0.186302258690645,0.0565513992582314,-3.29438813423397,0.00128343692006123,"Myeloid",1,"grey",""
"SNRPB2",-0.112406458352446,0.0461850811158135,-2.43382615417684,0.016353825479418,"Myeloid",1,"grey",""
"DSTN",0.100335527638286,0.0531851820946727,1.88653161814286,0.0615432148889398,"Myeloid",1,"grey",""
"RRBP1",-0.0283450175553852,0.0495181091989505,-0.572417202795498,0.568067473857141,"Myeloid",1,"grey",""
"SNX5",-0.0941028998268722,0.0573450229782737,-1.640995067044,0.103312307734787,"Myeloid",1,"grey",""
"MGME1",-0.282241375402907,0.0527766313971963,-5.34784748345839,4.08598539985758e-07,"Myeloid",0.00182030649563655,"grey",""
"SMIM26",-0.217184667290727,0.0518488876056752,-4.18880090432171,5.25424122554106e-05,"Myeloid",0.234076446597854,"grey",""
"RIN2",-0.0356184492259827,0.0565964268943764,-0.629340952785871,0.530274398425077,"Myeloid",1,"grey",""
"NAA20",0.0581377768434526,0.0524563115614765,1.10830851641785,0.2698565456407,"Myeloid",1,"grey",""
"CRNKL1",-0.246028454308687,0.0522264382222064,-4.71080285547937,6.45843289237494e-06,"Myeloid",0.0287723185355304,"grey",""
"XRN2",-0.18213077247088,0.0489165048069881,-3.72329898036503,0.000296132174554495,"Myeloid",1,"grey",""
"CD93",-0.495310529173408,0.0689230169220605,-7.18643134460459,5.30646736581823e-11,"Myeloid",2.36403121147202e-07,"grey",""
"CST3",-0.323278731450676,0.0213513038509481,-15.1409362963246,4.68207782975471e-30,"Myeloid",2.08586567315572e-26,"grey",""
"APMAP",-0.0281575395793787,0.0580778055137521,-0.48482444077043,0.628649410195252,"Myeloid",1,"grey",""
"ABHD12",0.195557066812863,0.0546773012751271,3.57656764785908,0.00049601823614485,"Myeloid",1,"grey",""
"HM13",0.107155685784451,0.0471431769398311,2.27298397647689,0.0247342054008573,"Myeloid",1,"grey",""
"HCK",-0.442225824476299,0.0498456763735136,-8.871899363197,6.27130179926507e-15,"Myeloid",2.79386495157259e-11,"grey",""
"TM9SF4",-0.305716570044825,0.0569234876176253,-5.37065775200614,3.68749936992143e-07,"Myeloid",0.0016427809693,"grey",""
"COMMD7",-0.137144338365151,0.0512200494189141,-2.67755185559246,0.0084123038072806,"Myeloid",1,"grey",""
"MAPRE1",-0.158891721161649,0.0564783662867179,-2.81332006586416,0.00569672718193668,"Myeloid",1,"grey",""
"CHMP4B",-0.216836282982805,0.0625931258294154,-3.46421879574679,0.00072902730114753,"Myeloid",1,"grey",""
"RALY",-0.239617023091226,0.0517300079364648,-4.63207010108185,8.94952731174328e-06,"Myeloid",0.0398701441738163,"grey",""
"EIF2S2",-0.0550303048336402,0.0433495919427382,-1.26945381415196,0.206637650044884,"Myeloid",1,"grey",""
"AHCY",-0.110399787064896,0.053699795324429,-2.05586979238771,0.0418770233983194,"Myeloid",1,"grey",""
